Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
286.63,1.0,41.992,0.023814,3.568,5.9494,154.01,12.48,20.839,315.38,0.39368,21.89,0.017169,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.020416288114657875,0.31934574
286.63,2.63,110.57,0.0090438,3.5575,5.936,145.93,12.494,20.926,315.48,0.39198,21.919,0.017225,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.053694837741550205,0.121277358
286.63,4.26,179.32,0.0055765,3.5471,5.9227,141.88,12.507,21.014,315.59,0.39028,21.948,0.017282,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.08697338736844254,0.074780865
286.63,5.89,248.24,0.0040284,3.5366,5.9093,139.15,12.521,21.101,315.7,0.38856,21.979,0.017339,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.12025193699533487,0.054020844
286.63,7.52,317.32,0.0031514,3.5261,5.896,137.08,12.534,21.19,315.81,0.38684,22.01,0.017397,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.1535304866222272,0.042260274
286.63,9.15,386.56,0.0025869,3.5156,5.8826,135.42,12.547,21.278,315.93,0.38511,22.042,0.017456,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.18680903624911957,0.034690329000000006
286.63,10.78,455.97,0.0021931,3.505,5.8692,134.02,12.561,21.367,316.05,0.38338,22.074,0.017516,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.22008758587601188,0.029409471000000003
286.63,12.41,525.54,0.0019028,3.4945,5.8559,132.81,12.574,21.457,316.18,0.38163,22.108,0.017576,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.2533661355029042,0.025516548000000003
286.63,14.04,595.27,0.0016799,3.4839,5.8425,131.75,12.588,21.547,316.31,0.37988,22.142,0.017637,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.2866446851297965,0.022527459000000003
286.63,15.67,665.16,0.0015034,3.4734,5.8292,130.8,12.601,21.637,316.44,0.37813,22.176,0.017699,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.9,0.3199232347566889,0.020160594
