Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
547.52,1.0,21.977,0.045503,28.203,32.754,145.86,37.674,46.023,355.31,0.25255,25.841,0.036738,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.013550135501355014,0.4823318
547.52,3.4583,76.091,0.013142,28.18,32.725,135.5,37.697,46.132,355.21,0.25173,25.872,0.036828,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.046860433604336046,0.1393052
547.52,5.9167,130.33,0.007673,28.157,32.697,131.0,37.72,46.241,355.12,0.2509,25.903,0.036918,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.0801720867208672,0.0813338
547.52,8.375,184.69,0.0054146,28.133,32.668,128.07,37.744,46.351,355.04,0.25006,25.935,0.037008,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.11348238482384825,0.057394759999999996
547.52,10.833,239.17,0.0041812,28.11,32.64,125.88,37.767,46.462,354.96,0.24922,25.967,0.037097,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.14678861788617886,0.04432072
547.52,13.292,293.77,0.0034041,28.087,32.611,124.14,37.79,46.573,354.89,0.24838,25.999,0.037187,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.18010840108401086,0.03608346
547.52,15.75,348.48,0.0028696,28.063,32.583,122.69,37.814,46.684,354.82,0.24754,26.032,0.037276,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.21341463414634146,0.03041776
547.52,18.208,403.32,0.0024794,28.04,32.554,121.44,37.837,46.796,354.77,0.24669,26.065,0.037366,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.24672086720867206,0.02628164
547.52,20.667,458.26,0.0021822,28.016,32.526,120.34,37.86,46.909,354.71,0.24584,26.099,0.037455,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.2800406504065041,0.023131319999999997
547.52,23.125,513.33,0.0019481,27.993,32.498,119.37,37.884,47.021,354.67,0.24498,26.133,0.037544,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.3133468834688347,0.02064986
547.52,25.583,568.5,0.001759,27.969,32.469,118.48,37.907,47.135,354.63,0.24413,26.168,0.037634,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.3466531165311653,0.0186454
547.52,28.042,623.78,0.0016031,27.946,32.441,117.68,37.93,47.249,354.59,0.24326,26.203,0.037723,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.37997289972899734,0.01699286
547.52,30.5,679.18,0.0014724,27.922,32.413,116.94,37.953,47.363,354.57,0.2424,26.238,0.037812,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.41327913279132794,0.015607439999999998
547.52,32.958,734.68,0.0013611,27.899,32.385,116.25,37.977,47.478,354.55,0.24152,26.274,0.037902,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.44658536585365854,0.01442766
547.52,35.417,790.29,0.0012654,27.875,32.356,115.61,38.0,47.593,354.53,0.24065,26.31,0.037991,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.47990514905149056,0.01341324
547.52,37.875,846.0,0.001182,27.851,32.328,115.01,38.023,47.708,354.52,0.23977,26.347,0.038081,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.5132113821138211,0.0125292
547.52,40.333,901.81,0.0011089,27.828,32.3,114.44,38.046,47.824,354.52,0.23888,26.385,0.038171,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.5465176151761517,0.011754339999999999
547.52,42.792,957.73,0.0010441,27.804,32.272,113.91,38.069,47.941,354.52,0.23799,26.422,0.038261,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.5798373983739837,0.01106746
547.52,45.25,1013.7,0.00098644,27.78,32.244,113.4,38.092,48.058,354.53,0.2371,26.461,0.038351,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.6131436314363143,0.010456264
547.52,47.708,1069.9,0.0009347,27.757,32.216,112.92,38.115,48.175,354.55,0.2362,26.5,0.038442,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.6464498644986449,0.00990782
547.52,50.167,1126.1,0.00088804,27.733,32.188,112.46,38.138,48.292,354.57,0.2353,26.539,0.038532,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.679769647696477,0.009413224
547.52,52.625,1182.4,0.00084575,27.71,32.16,112.02,38.161,48.41,354.6,0.23439,26.579,0.038623,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.7130758807588076,0.00896495
547.52,55.083,1238.8,0.00080725,27.686,32.132,111.6,38.184,48.529,354.64,0.23348,26.619,0.038715,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.7463821138211382,0.00855685
547.52,57.542,1295.3,0.00077204,27.662,32.105,111.19,38.207,48.647,354.68,0.23256,26.66,0.038806,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.7797018970189702,0.008183623999999999
547.52,60.0,1351.8,0.00073973,27.638,32.077,110.8,38.23,48.766,354.73,0.23164,26.701,0.038898,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.8130081300813008,0.007841138
547.52,62.458,1408.5,0.00070997,27.615,32.049,110.43,38.253,48.885,354.79,0.23071,26.743,0.038991,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.8463143631436314,0.007525681999999999
547.52,64.917,1465.3,0.00068247,27.591,32.021,110.06,38.276,49.005,354.85,0.22978,26.786,0.039083,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.8796341463414634,0.007234182
547.52,67.375,1522.1,0.00065698,27.567,31.994,109.71,38.299,49.125,354.91,0.22884,26.829,0.039176,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.912940379403794,0.006963988
547.52,69.833,1579.0,0.0006333,27.544,31.966,109.37,38.321,49.245,354.99,0.2279,26.872,0.03927,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.9462466124661246,0.00671298
547.52,72.292,1636.0,0.00061123,27.52,31.938,109.04,38.344,49.365,355.07,0.22695,26.916,0.039364,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,0.9795663956639566,0.006479038
547.52,74.75,1693.1,0.00059063,27.496,31.911,108.72,38.366,49.486,355.16,0.22599,26.961,0.039458,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.0128726287262872,0.0062606779999999996
547.52,74.75,1693.1,0.00059063,27.496,31.911,108.72,38.366,49.486,355.16,0.22599,26.961,0.039458,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.0128726287262872,0.0062606779999999996
547.52,74.75,1693.1,0.00059063,27.496,31.911,108.72,38.366,49.486,355.16,0.22599,26.961,0.039458,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.0128726287262872,0.0062606779999999996
547.52,77.208,1750.3,0.00057134,27.472,31.884,108.41,38.389,49.607,355.25,0.22503,27.006,0.039553,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.0461788617886179,0.006056204
547.52,79.667,1807.5,0.00055325,27.449,31.856,108.11,38.411,49.728,355.35,0.22407,27.052,0.039649,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.0794986449864499,0.00586445
547.52,82.125,1864.8,0.00053625,27.425,31.829,107.81,38.434,49.849,355.46,0.2231,27.098,0.039744,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.1128048780487805,0.00568425
547.52,84.583,1922.2,0.00052024,27.401,31.801,107.53,38.456,49.97,355.58,0.22212,27.145,0.039841,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.146111111111111,0.005514544
547.52,87.042,1979.6,0.00050515,27.377,31.774,107.25,38.478,50.092,355.7,0.22114,27.193,0.039938,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.179430894308943,0.005354589999999999
547.52,89.5,2037.1,0.00049089,27.354,31.747,106.97,38.5,50.214,355.83,0.22015,27.241,0.040035,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.2127371273712737,0.005203434
547.52,91.958,2094.7,0.0004774,27.33,31.72,106.71,38.523,50.336,355.96,0.21916,27.29,0.040134,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.2460433604336043,0.005060439999999999
547.52,94.417,2152.3,0.00046461,27.306,31.693,106.45,38.545,50.458,356.1,0.21816,27.339,0.040232,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.2793631436314363,0.004924866
547.52,96.875,2210.0,0.00045248,27.282,31.666,106.19,38.567,50.58,356.25,0.21716,27.389,0.040332,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.312669376693767,0.004796288
547.52,99.333,2267.8,0.00044096,27.258,31.639,105.94,38.588,50.702,356.41,0.21615,27.44,0.040432,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.3459756097560975,0.0046741759999999995
547.52,101.79,2325.6,0.00043,27.235,31.612,105.7,38.61,50.824,356.57,0.21514,27.491,0.040532,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.379268292682927,0.0045579999999999996
547.52,104.25,2383.4,0.00041956,27.211,31.585,105.46,38.632,50.947,356.74,0.21412,27.543,0.040634,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.4126016260162602,0.004447336
547.52,106.71,2441.3,0.00040961,27.187,31.558,105.22,38.654,51.069,356.92,0.21309,27.595,0.040736,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.4459349593495934,0.004341866
547.52,109.17,2499.3,0.00040011,27.164,31.531,104.99,38.675,51.192,357.11,0.21206,27.648,0.040838,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.4792682926829268,0.004241166
547.52,111.63,2557.3,0.00039104,27.14,31.505,104.76,38.697,51.314,357.3,0.21103,27.702,0.040942,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.5126016260162602,0.004145024
547.52,114.08,2615.3,0.00038236,27.116,31.478,104.54,38.718,51.437,357.5,0.20998,27.756,0.041046,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.54579945799458,0.0040530159999999996
547.52,116.54,2673.4,0.00037405,27.092,31.452,104.32,38.739,51.559,357.7,0.20894,27.811,0.04115,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.5791327913279134,0.00396493
547.52,119.0,2731.5,0.00036609,27.069,31.425,104.11,38.761,51.681,357.92,0.20789,27.867,0.041256,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.6124661246612466,0.003880554
547.52,121.46,2789.7,0.00035846,27.045,31.399,103.9,38.782,51.804,358.14,0.20683,27.923,0.041362,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.6457994579945798,0.0037996759999999997
547.52,123.92,2847.9,0.00035114,27.021,31.373,103.69,38.803,51.926,358.37,0.20577,27.98,0.041469,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.6791327913279133,0.0037220839999999996
547.52,126.38,2906.1,0.0003441,26.998,31.346,103.49,38.824,52.048,358.6,0.2047,28.038,0.041577,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.7124661246612467,0.00364746
547.52,128.83,2964.4,0.00033734,26.974,31.32,103.29,38.845,52.17,358.85,0.20363,28.096,0.041685,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.7456639566395666,0.0035758039999999997
547.52,131.29,3022.6,0.00033084,26.95,31.294,103.09,38.865,52.292,359.1,0.20256,28.155,0.041795,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.7789972899728996,0.003506904
547.52,133.75,3080.9,0.00032458,26.927,31.268,102.89,38.886,52.413,359.36,0.20148,28.214,0.041905,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.812330623306233,0.0034405479999999994
547.52,136.21,3139.2,0.00031855,26.903,31.242,102.7,38.907,52.535,359.63,0.20039,28.275,0.042016,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.8456639566395665,0.00337663
547.52,138.67,3197.6,0.00031274,26.88,31.216,102.51,38.927,52.656,359.9,0.1993,28.336,0.042127,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.8789972899728997,0.0033150439999999996
547.52,141.13,3255.9,0.00030714,26.856,31.191,102.33,38.948,52.777,360.18,0.19821,28.397,0.04224,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.9123306233062332,0.003255684
547.52,143.58,3314.2,0.00030173,26.833,31.165,102.14,38.968,52.898,360.47,0.19711,28.459,0.042353,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.945528455284553,0.003198338
547.52,146.04,3372.6,0.00029651,26.809,31.139,101.96,38.988,53.019,360.77,0.19601,28.522,0.042467,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,1.978861788617886,0.003143006
547.52,148.5,3431.0,0.00029146,26.786,31.114,101.78,39.008,53.139,361.08,0.1949,28.586,0.042582,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.0121951219512195,0.003089476
547.52,150.96,3489.3,0.00028659,26.762,31.088,101.61,39.028,53.259,361.39,0.19379,28.65,0.042698,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.045528455284553,0.0030378539999999996
547.52,153.42,3547.7,0.00028187,26.739,31.063,101.43,39.048,53.379,361.71,0.19267,28.715,0.042815,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.078861788617886,0.002987822
547.52,155.88,3606.1,0.00027731,26.715,31.038,101.26,39.068,53.498,362.04,0.19156,28.781,0.042932,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.1121951219512196,0.002939486
547.52,158.33,3664.4,0.00027289,26.692,31.013,101.09,39.087,53.617,362.38,0.19043,28.848,0.04305,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.1453929539295395,0.0028926340000000003
547.52,160.79,3722.8,0.00026862,26.668,30.988,100.93,39.107,53.736,362.72,0.18931,28.915,0.043169,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.1787262872628728,0.002847372
547.52,163.25,3781.1,0.00026447,26.645,30.963,100.76,39.126,53.854,363.08,0.18818,28.983,0.043289,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.212059620596206,0.0028033819999999997
547.52,165.71,3839.4,0.00026046,26.622,30.938,100.6,39.145,53.972,363.44,0.18705,29.051,0.04341,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.2453929539295396,0.0027608759999999998
547.52,168.17,3897.7,0.00025656,26.599,30.913,100.44,39.165,54.09,363.81,0.18591,29.12,0.043532,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.2787262872628724,0.0027195360000000003
547.52,170.63,3956.0,0.00025278,26.575,30.888,100.28,39.184,54.207,364.19,0.18478,29.19,0.043654,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.312059620596206,0.0026794679999999995
547.52,173.08,4014.2,0.00024911,26.552,30.864,100.12,39.203,54.323,364.57,0.18364,29.261,0.043778,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.345257452574526,0.0026405659999999996
547.52,175.54,4072.5,0.00024555,26.529,30.839,99.964,39.221,54.44,364.97,0.1825,29.332,0.043902,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.378590785907859,0.0026028299999999996
547.52,178.0,4130.6,0.00024209,26.506,30.815,99.81,39.24,54.555,365.37,0.18135,29.404,0.044027,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.4119241192411924,0.0025661539999999997
547.52,180.46,4188.8,0.00023873,26.483,30.791,99.658,39.259,54.67,365.78,0.1802,29.477,0.044152,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.445257452574526,0.002530538
547.52,182.92,4246.9,0.00023546,26.459,30.767,99.507,39.277,54.785,366.2,0.17905,29.55,0.044279,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.478590785907859,0.0024958759999999997
547.52,185.38,4305.0,0.00023229,26.436,30.742,99.358,39.296,54.899,366.62,0.1779,29.625,0.044407,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.8,2.5119241192411925,0.0024622739999999995
