Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
185.5,1.0,65.086,0.015364,3.8353,5.3717,191.23,20.84,29.29,259.28,0.62792,13.777,0.01697,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.019829466587348802,0.20895039999999998
185.5,2.365,154.74,0.0064625,3.8181,5.3465,183.98,20.889,29.529,258.67,0.62774,13.81,0.017071,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.04689668847907992,0.08789
185.5,3.73,245.35,0.0040759,3.8008,5.3211,180.1,20.938,29.774,258.05,0.62751,13.844,0.017174,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.07396391037081103,0.05543224
185.5,5.095,336.93,0.002968,3.7833,5.2955,177.41,20.988,30.026,257.44,0.62724,13.878,0.017278,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.10103113226254214,0.0403648
185.5,6.46,429.52,0.0023282,3.7656,5.2697,175.34,21.039,30.285,256.83,0.62693,13.912,0.017384,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.12809835415427326,0.03166352
185.5,7.825,523.13,0.0019116,3.7478,5.2436,173.65,21.09,30.551,256.21,0.62657,13.947,0.017492,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.15516557604600437,0.02599776
185.5,9.19,617.79,0.0016187,3.7298,5.2174,172.22,21.142,30.825,255.6,0.62616,13.982,0.017602,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.18223279793773547,0.02201432
185.5,10.555,713.53,0.0014015,3.7117,5.1909,170.97,21.194,31.107,254.99,0.62571,14.018,0.017713,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.20930001982946658,0.019060399999999998
185.5,11.92,810.38,0.001234,3.6934,5.1643,169.86,21.248,31.396,254.38,0.6252,14.055,0.017827,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.2363672417211977,0.0167824
185.5,13.285,908.36,0.0011009,3.6748,5.1374,168.85,21.302,31.695,253.77,0.62463,14.092,0.017942,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.2634344636129288,0.014972239999999998
185.5,14.65,1007.5,0.00099255,3.6561,5.1102,167.94,21.356,32.002,253.16,0.62401,14.13,0.01806,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.29050168550465993,0.01349868
185.5,16.015,1107.8,0.00090266,3.6372,5.0828,167.09,21.411,32.318,252.56,0.62334,14.169,0.01818,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.31756890739639104,0.012276176
185.5,17.38,1209.4,0.00082685,3.6181,5.0552,166.31,21.467,32.644,251.95,0.6226,14.208,0.018302,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.34463612928812215,0.011245159999999999
185.5,18.745,1312.2,0.00076207,3.5989,5.0274,165.58,21.524,32.98,251.35,0.6218,14.249,0.018427,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.37170335117985326,0.010364152
185.5,20.11,1416.3,0.00070605,3.5794,4.9992,164.88,21.581,33.326,250.75,0.62094,14.29,0.018555,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.39877057307158437,0.00960228
185.5,21.475,1521.8,0.00065713,3.5597,4.9709,164.23,21.639,33.683,250.16,0.62001,14.332,0.018686,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.42583779496331553,0.008936968
185.5,22.84,1628.6,0.00061404,3.5397,4.9422,163.61,21.698,34.051,249.56,0.61901,14.375,0.018819,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.4529050168550466,0.008350944
185.5,24.205,1736.7,0.00057579,3.5196,4.9133,163.02,21.758,34.431,248.97,0.61794,14.42,0.018955,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.4799722387467777,0.007830743999999999
185.5,25.57,1846.4,0.0005416,3.4993,4.8841,162.45,21.818,34.823,248.38,0.61679,14.465,0.019095,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.5070394606385088,0.007365760000000001
185.5,26.935,1957.5,0.00051086,3.4787,4.8547,161.9,21.879,35.229,247.8,0.61557,14.512,0.019238,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.53410668253024,0.006947696
185.5,28.3,2070.1,0.00048307,3.4578,4.8249,161.38,21.941,35.647,247.22,0.61426,14.561,0.019384,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.561173904421971,0.006569752
185.5,29.665,2184.3,0.00045782,3.4368,4.7949,160.87,22.004,36.079,246.65,0.61287,14.61,0.019534,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.5882411263137022,0.006226352
185.5,31.03,2300.1,0.00043477,3.4155,4.7646,160.38,22.067,36.526,246.08,0.6114,14.661,0.019688,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.6153083482054333,0.005912872
185.5,32.395,2417.5,0.00041365,3.3939,4.7339,159.9,22.132,36.989,245.51,0.60983,14.714,0.019846,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.6423755700971645,0.0056256399999999995
185.5,33.76,2536.6,0.00039422,3.3721,4.703,159.43,22.197,37.467,244.95,0.60817,14.769,0.020008,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.6694427919888954,0.0053613919999999995
185.5,35.125,2657.5,0.00037629,3.35,4.6717,158.98,22.263,37.961,244.4,0.60642,14.825,0.020174,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.6965100138806266,0.005117544
185.5,36.49,2780.2,0.00035969,3.3276,4.6401,158.54,22.33,38.473,243.86,0.60457,14.883,0.020345,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.7235772357723578,0.004891784
185.5,37.855,2904.7,0.00034427,3.305,4.6082,158.11,22.397,39.003,243.32,0.60261,14.944,0.020521,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.7506444576640888,0.004682072
185.5,39.22,3031.2,0.00032991,3.2821,4.576,157.69,22.466,39.552,242.79,0.60054,15.006,0.020702,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.7777116795558199,0.004486776
185.5,40.585,3159.6,0.0003165,3.2589,4.5434,157.28,22.535,40.121,242.27,0.59836,15.071,0.020888,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.804778901447551,0.0043044
185.5,41.95,3290.0,0.00030395,3.2353,4.5104,156.87,22.605,40.71,241.76,0.59607,15.138,0.02108,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.8318461233392822,0.00413372
185.5,43.315,3422.5,0.00029219,3.2115,4.4771,156.47,22.676,41.321,241.25,0.59366,15.208,0.021278,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.8589133452310133,0.003973784
185.5,44.68,3557.1,0.00028113,3.1874,4.4435,156.08,22.748,41.954,240.76,0.59112,15.281,0.021481,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.2,0.8859805671227444,0.0038233679999999997
