Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
1358.7,3.0,26.559,0.037652,76.194,87.489,173.59,37.3,45.632,875.77,0.095468,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.01359680928208847,0.6739707999999999
1358.7,10.348,91.638,0.010913,76.165,87.457,163.27,37.324,45.699,875.91,0.095346,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.04689992748368384,0.1953427
1358.7,17.697,156.75,0.0063796,76.136,87.425,158.79,37.349,45.767,876.04,0.095221,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.08020757795503988,0.11419483999999999
1358.7,25.045,221.89,0.0045067,76.106,87.393,155.88,37.373,45.834,876.18,0.095092,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.11351069615663525,0.08066992999999999
1358.7,32.393,287.07,0.0034834,76.077,87.361,153.72,37.397,45.902,876.33,0.09496,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.14681381435823063,0.06235286
1358.7,39.742,352.28,0.0028386,76.048,87.329,152.0,37.421,45.97,876.47,0.094824,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.18012146482958666,0.05081094
1358.7,47.09,417.53,0.0023951,76.019,87.297,150.56,37.446,46.037,876.61,0.094685,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.21342458303118206,0.04287228999999999
1358.7,54.438,482.8,0.0020712,75.99,87.265,149.34,37.47,46.105,876.76,0.094543,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.2467277012327774,0.03707448
1358.7,61.787,548.11,0.0018245,75.96,87.233,148.26,37.494,46.173,876.91,0.094397,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.28003535170413346,0.032658549999999995
1358.7,69.135,613.45,0.0016301,75.931,87.201,147.31,37.518,46.241,877.06,0.094249,,,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.1,0.31333846990572883,0.02917879
