Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
1035.2,3.0,34.878,0.028672,64.735,73.336,161.71,33.428,41.784,772.28,0.2161,38.986,0.10078,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.01359680928208847,0.5132287999999999
1035.2,10.348,120.5,0.0082987,64.682,73.27,151.37,33.491,41.95,771.85,0.21576,39.02,0.10133,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.04689992748368384,0.14854673
1035.2,17.697,206.4,0.004845,64.629,73.203,146.86,33.554,42.117,771.42,0.2154,39.054,0.10189,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.08020757795503988,0.0867255
1035.2,25.045,292.57,0.003418,64.576,73.136,143.92,33.618,42.285,770.99,0.21503,39.089,0.10245,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.11351069615663525,0.0611822
1035.2,32.393,379.02,0.0026384,64.523,73.069,141.73,33.681,42.455,770.57,0.21465,39.125,0.10302,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.14681381435823063,0.047227359999999996
1035.2,39.742,465.75,0.0021471,64.47,73.002,139.97,33.745,42.626,770.14,0.21426,39.162,0.1036,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.18012146482958666,0.038433089999999996
1035.2,47.09,552.76,0.0018091,64.416,72.935,138.51,33.809,42.798,769.72,0.21385,39.2,0.10418,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.21342458303118206,0.03238289
1035.2,54.438,640.06,0.0015624,64.363,72.868,137.25,33.872,42.972,769.31,0.21344,39.239,0.10477,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.2467277012327774,0.02796696
1035.2,61.787,727.64,0.0013743,64.309,72.8,136.15,33.936,43.147,768.89,0.21301,39.279,0.10536,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.28003535170413346,0.02459997
1035.2,69.135,815.5,0.0012262,64.255,72.733,135.16,34.0,43.323,768.48,0.21257,39.32,0.10596,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.31333846990572883,0.02194898
1035.2,76.483,903.65,0.0011066,64.201,72.665,134.27,34.064,43.5,768.07,0.21212,39.361,0.10657,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.3466415881073242,0.01980814
1035.2,83.832,992.09,0.001008,64.147,72.597,133.46,34.128,43.678,767.66,0.21165,39.404,0.10718,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.3799492385786802,0.0180432
1035.2,91.18,1080.8,0.00092522,64.093,72.529,132.71,34.192,43.858,767.26,0.21118,39.447,0.1078,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.4132523567802756,0.016561438
1035.2,98.528,1169.8,0.00085481,64.039,72.461,132.01,34.256,44.039,766.87,0.21069,39.491,0.10842,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.446555474981871,0.015301098999999999
1035.2,105.88,1259.2,0.00079418,63.984,72.393,131.36,34.32,44.221,766.47,0.21019,39.537,0.10906,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.47987672226250905,0.014215822
1035.2,113.23,1348.8,0.00074142,63.93,72.325,130.75,34.384,44.404,766.09,0.20969,39.583,0.10969,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.5131889050036259,0.013271418
1035.2,120.57,1438.7,0.00069509,63.875,72.256,130.17,34.448,44.589,765.7,0.20917,39.63,0.11034,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.5464557650471356,0.012442110999999999
1035.2,127.92,1528.9,0.00065408,63.82,72.187,129.63,34.513,44.774,765.33,0.20863,39.678,0.11099,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.5797679477882524,0.011708032
1035.2,135.27,1619.4,0.00061753,63.765,72.119,129.11,34.577,44.961,764.96,0.20809,39.727,0.11165,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.6130801305293692,0.011053787
1035.2,142.62,1710.1,0.00058474,63.71,72.05,128.62,34.641,45.149,764.59,0.20754,39.777,0.11232,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.646392313270486,0.010466846
1035.2,149.97,1801.2,0.00055517,63.655,71.981,128.15,34.705,45.338,764.23,0.20697,39.827,0.11299,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.6797044960116027,0.009937543
1035.2,157.32,1892.6,0.00052837,63.6,71.912,127.69,34.769,45.528,763.88,0.2064,39.879,0.11367,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.7130166787527193,0.009457822999999999
1035.2,164.66,1984.3,0.00050395,63.545,71.843,127.26,34.834,45.72,763.53,0.20581,39.931,0.11435,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.7462835387962292,0.009020704999999999
1035.2,172.01,2076.3,0.00048163,63.489,71.774,126.85,34.898,45.912,763.19,0.20522,39.985,0.11505,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.7795957215373459,0.008621176999999999
1035.2,179.36,2168.6,0.00046113,63.434,71.704,126.44,34.962,46.105,762.86,0.20461,40.039,0.11574,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.8129079042784627,0.008254227
1035.2,186.71,2261.1,0.00044225,63.378,71.635,126.06,35.026,46.3,762.54,0.20399,40.094,0.11645,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.8462200870195795,0.007916274999999999
1035.2,194.06,2354.0,0.0004248,63.322,71.566,125.68,35.09,46.496,762.22,0.20336,40.15,0.11716,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.8795322697606962,0.00760392
1035.2,201.41,2447.2,0.00040863,63.266,71.496,125.32,35.154,46.692,761.91,0.20272,40.207,0.11789,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.9128444525018129,0.007314477
1035.2,208.75,2540.7,0.0003936,63.21,71.427,124.97,35.218,46.89,761.61,0.20207,40.265,0.11861,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.9461113125453228,0.00704544
1035.2,216.1,2634.5,0.00037959,63.154,71.357,124.63,35.282,47.089,761.32,0.20141,40.324,0.11935,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,0.9794234952864395,0.006794661
1035.2,223.45,2728.5,0.0003665,63.098,71.287,124.29,35.346,47.288,761.03,0.20074,40.384,0.12009,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.0127356780275563,0.0065603499999999995
1035.2,223.45,2728.5,0.0003665,63.098,71.287,124.29,35.346,47.288,761.03,0.20074,40.384,0.12009,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.0127356780275563,0.0065603499999999995
1035.2,223.45,2728.5,0.0003665,63.098,71.287,124.29,35.346,47.288,761.03,0.20074,40.384,0.12009,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.0127356780275563,0.0065603499999999995
1035.2,230.8,2822.9,0.00035425,63.041,71.217,123.97,35.41,47.489,760.76,0.20006,40.444,0.12084,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.0460478607686732,0.006341075
1035.2,238.15,2917.6,0.00034275,62.985,71.148,123.65,35.474,47.691,760.49,0.19938,40.506,0.12159,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.0793600435097899,0.006135224999999999
1035.2,245.49,3012.5,0.00033195,62.929,71.078,123.35,35.538,47.893,760.24,0.19868,40.568,0.12236,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.1126269035532996,0.005941905
1035.2,252.84,3107.8,0.00032177,62.872,71.008,123.05,35.601,48.096,759.99,0.19797,40.631,0.12313,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.1459390862944163,0.005759682999999999
1035.2,260.19,3203.3,0.00031217,62.815,70.938,122.76,35.665,48.301,759.75,0.19725,40.696,0.1239,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.179251269035533,0.005587843
1035.2,267.54,3299.2,0.0003031,62.758,70.868,122.47,35.728,48.506,759.52,0.19653,40.76,0.12469,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.21256345177665,0.00542549
1035.2,274.89,3395.3,0.00029452,62.702,70.798,122.19,35.792,48.712,759.31,0.19579,40.826,0.12548,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.2458756345177666,0.005271908
1035.2,282.24,3491.8,0.00028639,62.645,70.728,121.92,35.855,48.919,759.1,0.19504,40.893,0.12628,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.2791878172588833,0.005126380999999999
1035.2,289.58,3588.5,0.00027867,62.588,70.657,121.65,35.918,49.126,758.9,0.19429,40.961,0.12709,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.312454677302393,0.004988193
1035.2,296.93,3685.5,0.00027133,62.53,70.587,121.39,35.981,49.334,758.72,0.19353,41.029,0.1279,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.34576686004351,0.004856807
1035.2,304.28,3782.8,0.00026436,62.473,70.517,121.13,36.044,49.543,758.55,0.19276,41.098,0.12872,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.3790790427846265,0.0047320439999999995
1035.2,311.63,3880.4,0.00025771,62.416,70.447,120.87,36.107,49.753,758.38,0.19198,41.168,0.12955,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.4123912255257434,0.004613009
1035.2,318.98,3978.2,0.00025137,62.359,70.377,120.63,36.17,49.963,758.23,0.19119,41.239,0.13039,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.4457034082668603,0.004499523
1035.2,326.33,4076.4,0.00024532,62.301,70.306,120.38,36.232,50.174,758.09,0.1904,41.311,0.13123,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.4790155910079767,0.004391228
1035.2,333.67,4174.8,0.00023953,62.244,70.236,120.14,36.294,50.386,757.96,0.18959,41.384,0.13208,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.5122824510514867,0.004287587
1035.2,341.02,4273.5,0.000234,62.186,70.166,119.91,36.357,50.598,757.85,0.18878,41.457,0.13294,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.5455946337926034,0.0041886
1035.2,348.37,4372.5,0.0002287,62.129,70.096,119.67,36.419,50.811,757.74,0.18796,41.532,0.1338,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.5789068165337201,0.004093729999999999
1035.2,355.72,4471.7,0.00022363,62.071,70.026,119.45,36.481,51.024,757.65,0.18714,41.607,0.13468,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.612218999274837,0.004002977
1035.2,363.07,4571.3,0.00021876,62.013,69.956,119.22,36.542,51.238,757.57,0.18631,41.683,0.13556,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,1.6,1.6455311820159537,0.003915804
