Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
241.38,1.0,49.903,0.020039,3.0018,5.0057,150.42,12.485,20.868,289.33,0.53608,18.897,0.014818,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.020416288114657875,0.26872299000000005
241.38,2.63,131.57,0.0076005,2.9885,4.9874,142.33,12.508,21.001,289.28,0.53374,18.933,0.014883,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.053694837741550205,0.101922705
241.38,4.26,213.64,0.0046807,2.9752,4.9692,138.26,12.53,21.137,289.24,0.53138,18.969,0.01495,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.08697338736844254,0.06276818700000002
241.38,5.89,296.12,0.003377,2.9618,4.9508,135.51,12.553,21.274,289.2,0.529,19.006,0.015018,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.12025193699533487,0.045285570000000004
241.38,7.52,379.0,0.0026385,2.9483,4.9325,133.43,12.575,21.412,289.17,0.5266,19.044,0.015087,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.1535304866222272,0.035382285
241.38,9.15,462.3,0.0021631,2.9348,4.9141,131.74,12.597,21.552,289.14,0.52418,19.084,0.015157,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.18680903624911957,0.029007171
241.38,10.78,546.0,0.0018315,2.9213,4.8956,130.32,12.62,21.693,289.12,0.52174,19.124,0.015229,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.22008758587601188,0.024560415000000002
241.38,12.41,630.12,0.001587,2.9077,4.8772,129.09,12.642,21.836,289.1,0.51928,19.166,0.015302,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.2533661355029042,0.021281670000000003
241.38,14.04,714.65,0.0013993,2.8941,4.8587,128.01,12.665,21.981,289.09,0.5168,19.208,0.015376,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.2866446851297965,0.018764613000000003
241.38,15.67,799.59,0.0012506,2.8804,4.8401,127.04,12.687,22.127,289.09,0.51431,19.252,0.015451,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.3199232347566889,0.016770546
241.38,17.3,884.95,0.00113,2.8667,4.8216,126.16,12.71,22.274,289.09,0.51179,19.297,0.015528,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.35320178438358124,0.0151533
241.38,18.93,970.73,0.0010302,2.8529,4.803,125.36,12.732,22.423,289.1,0.50925,19.343,0.015606,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.38648033401047355,0.013814982000000002
241.38,20.56,1056.9,0.00094615,2.8391,4.7844,124.61,12.754,22.574,289.11,0.50669,19.39,0.015685,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.41975888363736585,0.012687871500000001
241.38,22.19,1143.5,0.00087449,2.8252,4.7657,123.92,12.777,22.727,289.13,0.50411,19.438,0.015766,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.45303743326425827,0.011726910900000002
241.38,23.82,1230.6,0.00081264,2.8113,4.747,123.27,12.799,22.88,289.16,0.50151,19.488,0.015848,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.4863159828911506,0.010897502400000002
241.38,25.45,1318.0,0.00075872,2.7973,4.7283,122.67,12.822,23.036,289.19,0.49889,19.538,0.015931,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.5195945325180429,0.010174435200000002
241.38,27.08,1405.9,0.0007113,2.7833,4.7095,122.09,12.844,23.193,289.23,0.49625,19.59,0.016016,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.5528730821449352,0.009538533
241.38,28.71,1494.2,0.00066927,2.7693,4.6908,121.55,12.866,23.352,289.28,0.49358,19.643,0.016102,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,1.6,0.5861516317718276,0.008974910700000002
