Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
301.72,1.0,39.886,0.025072,3.7566,6.2638,155.07,12.479,20.833,323.6,0.35764,22.849,0.017922,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.020416288114657875,0.33621552000000005
301.72,2.63,105.0,0.0095239,3.7468,6.2516,147.0,12.491,20.91,323.73,0.3561,22.877,0.017976,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.053694837741550205,0.127715499
301.72,4.26,170.24,0.0058742,3.7371,6.2395,142.96,12.502,20.987,323.87,0.35456,22.905,0.01803,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.08697338736844254,0.07877302200000001
301.72,5.89,235.6,0.0042445,3.7273,6.2274,140.23,12.514,21.064,324.01,0.35301,22.933,0.018085,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.12025193699533487,0.05691874500000001
301.72,7.52,301.08,0.0033214,3.7176,6.2152,138.17,12.526,21.141,324.15,0.35145,22.963,0.01814,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.1535304866222272,0.044539974
301.72,9.15,366.68,0.0027272,3.7078,6.2031,136.51,12.537,21.219,324.3,0.34989,22.993,0.018196,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.18680903624911957,0.036571752000000006
301.72,10.78,432.4,0.0023127,3.698,6.191,135.11,12.549,21.297,324.45,0.34833,23.023,0.018252,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.22008758587601188,0.031013307000000004
301.72,12.41,498.24,0.0020071,3.6882,6.179,133.91,12.561,21.375,324.61,0.34676,23.054,0.018309,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.2533661355029042,0.026915211
301.72,14.04,564.2,0.0017724,3.6784,6.1669,132.85,12.572,21.454,324.77,0.34519,23.086,0.018367,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.2866446851297965,0.023767884000000003
301.72,15.67,630.27,0.0015866,3.6686,6.1548,131.9,12.584,21.533,324.94,0.34361,23.118,0.018425,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.3199232347566889,0.021276306000000002
301.72,17.3,696.45,0.0014358,3.6587,6.1428,131.05,12.595,21.612,325.11,0.34203,23.151,0.018484,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.35320178438358124,0.019254078000000004
301.72,18.93,762.75,0.001311,3.6489,6.1307,130.27,12.607,21.691,325.28,0.34044,23.185,0.018544,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.38648033401047355,0.017580510000000004
301.72,20.56,829.16,0.001206,3.6391,6.1187,129.55,12.618,21.771,325.45,0.33885,23.219,0.018604,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.41975888363736585,0.016172460000000003
301.72,22.19,895.68,0.0011165,3.6292,6.1067,128.88,12.63,21.851,325.64,0.33726,23.254,0.018664,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.45303743326425827,0.014972265000000002
301.72,23.82,962.31,0.0010392,3.6194,6.0947,128.26,12.641,21.931,325.82,0.33566,23.29,0.018725,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.4863159828911506,0.013935672000000003
301.72,25.45,1029.0,0.00097177,3.6095,6.0827,127.68,12.652,22.011,326.01,0.33405,23.326,0.018787,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.5195945325180429,0.0130314357
301.72,27.08,1095.9,0.0009125,3.5996,6.0707,127.13,12.664,22.092,326.2,0.33245,23.363,0.01885,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.5528730821449352,0.012236625000000001
301.72,28.71,1162.8,0.00085997,3.5898,6.0587,126.61,12.675,22.173,326.4,0.33084,23.4,0.018913,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.5861516317718276,0.011532197700000002
301.72,30.34,1229.9,0.00081308,3.5799,6.0468,126.12,12.686,22.254,326.6,0.32922,23.438,0.018976,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.6194301813987199,0.010903402800000002
301.72,31.97,1297.0,0.00077099,3.57,6.0348,125.65,12.697,22.335,326.81,0.3276,23.477,0.01904,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.6527087310256122,0.010338975900000002
301.72,33.6,1364.3,0.00073299,3.5601,6.0229,125.21,12.709,22.416,327.02,0.32598,23.517,0.019105,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.6859872806525046,0.009829395900000001
301.72,35.23,1431.6,0.0006985,3.5502,6.011,124.78,12.72,22.498,327.23,0.32436,23.557,0.019171,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.7192658302793968,0.009366885000000002
301.72,36.86,1499.1,0.00066708,3.5403,5.9991,124.37,12.731,22.58,327.45,0.32273,23.597,0.019237,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.7525443799062892,0.008945542800000001
301.72,38.49,1566.6,0.00063832,3.5304,5.9873,123.98,12.742,22.662,327.68,0.32109,23.639,0.019303,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.7858229295331817,0.0085598712
301.72,40.12,1634.2,0.0006119,3.5205,5.9754,123.61,12.753,22.744,327.9,0.31946,23.681,0.01937,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.8191014791600739,0.008205579000000001
301.72,41.75,1702.0,0.00058755,3.5105,5.9636,123.24,12.764,22.826,328.14,0.31782,23.723,0.019438,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.8523800287869663,0.007879045500000001
301.72,43.38,1769.8,0.00056504,3.5006,5.9518,122.89,12.775,22.909,328.37,0.31618,23.767,0.019506,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.8856585784138586,0.0075771864000000015
301.72,45.01,1837.7,0.00054416,3.4907,5.94,122.55,12.786,22.991,328.61,0.31453,23.811,0.019575,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.9189371280407509,0.007297185600000001
301.72,46.64,1905.7,0.00052475,3.4807,5.9282,122.23,12.797,23.074,328.86,0.31289,23.855,0.019645,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.9522156776676433,0.007036897500000001
301.72,48.27,1973.7,0.00050665,3.4708,5.9164,121.91,12.808,23.157,329.11,0.31124,23.9,0.019715,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,0.9854942272945356,0.0067941765000000005
301.72,49.9,2041.9,0.00048974,3.4609,5.9047,121.6,12.819,23.24,329.36,0.30959,23.946,0.019786,vapor,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,1.0187727769214279,0.0065674134
301.72,49.9,2041.9,0.00048974,3.4609,5.9047,121.6,12.819,23.24,329.36,0.30959,23.946,0.019786,supercritical,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,1.0187727769214279,0.0065674134
301.72,49.9,2041.9,0.00048974,3.4609,5.9047,121.6,12.819,23.24,329.36,0.30959,23.946,0.019786,supercritical,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,1.0187727769214279,0.0065674134
301.72,51.53,2110.1,0.00047391,3.4509,5.893,121.3,12.83,23.323,329.62,0.30793,23.993,0.019857,supercritical,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,1.0520513265483202,0.006355133100000001
301.72,53.16,2178.4,0.00045905,3.441,5.8813,121.01,12.841,23.407,329.88,0.30627,24.04,0.019929,supercritical,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,1.0853298761752126,0.006155860500000001
301.72,54.79,2246.8,0.00044508,3.431,5.8696,120.73,12.852,23.49,330.15,0.30461,24.088,0.020001,supercritical,Ar,C7440371,argon,150.86,48.9805,13.41,0.07457121551081282,2.0,1.118608425802105,0.005968522800000001
