Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
262.79,1.0,45.82,0.021824,5.4514,7.6338,201.42,20.933,29.305,308.83,0.34069,18.545,0.02351,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.019829466587348802,0.29680639999999997
262.79,2.365,108.53,0.0092139,5.4411,7.6202,194.23,20.948,29.399,308.74,0.33991,18.576,0.023581,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.04689668847907992,0.12530904
262.79,3.73,171.43,0.0058331,5.4308,7.6065,190.4,20.963,29.494,308.65,0.33912,18.607,0.023651,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.07396391037081103,0.07933016
262.79,5.095,234.53,0.0042639,5.4205,7.5929,187.77,20.979,29.589,308.57,0.33832,18.638,0.023722,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.10103113226254214,0.05798904
262.79,6.46,297.82,0.0033578,5.4101,7.5792,185.76,20.994,29.685,308.49,0.3375,18.67,0.023794,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.12809835415427326,0.04566608
262.79,7.825,361.3,0.0027678,5.3997,7.5655,184.12,21.009,29.782,308.41,0.33668,18.701,0.023866,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.15516557604600437,0.03764208
262.79,9.19,424.97,0.0023531,5.3893,7.5518,182.75,21.024,29.879,308.34,0.33585,18.732,0.023937,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.18223279793773547,0.032002159999999995
262.79,10.555,488.83,0.0020457,5.3789,7.5381,181.56,21.039,29.978,308.27,0.335,18.764,0.02401,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.20930001982946658,0.027821520000000002
262.79,11.92,552.89,0.0018087,5.3685,7.5244,180.51,21.055,30.076,308.2,0.33414,18.796,0.024082,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.2363672417211977,0.02459832
262.79,13.285,617.14,0.0016204,5.358,7.5107,179.56,21.07,30.176,308.14,0.33327,18.828,0.024155,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.2634344636129288,0.02203744
262.79,14.65,681.58,0.0014672,5.3476,7.497,178.71,21.085,30.276,308.08,0.33239,18.86,0.024229,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.29050168550465993,0.01995392
262.79,16.015,746.21,0.0013401,5.3371,7.4832,177.93,21.1,30.376,308.02,0.3315,18.892,0.024302,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.31756890739639104,0.01822536
262.79,17.38,811.04,0.001233,5.3265,7.4695,177.21,21.115,30.478,307.97,0.3306,18.925,0.024376,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.34463612928812215,0.016768799999999997
262.79,18.745,876.05,0.0011415,5.316,7.4557,176.54,21.131,30.58,307.92,0.32969,18.957,0.02445,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.37170335117985326,0.015524399999999999
262.79,20.11,941.26,0.0010624,5.3055,7.442,175.92,21.146,30.682,307.87,0.32876,18.99,0.024525,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.39877057307158437,0.01444864
262.79,21.475,1006.7,0.00099339,5.2949,7.4282,175.33,21.161,30.786,307.83,0.32783,19.023,0.0246,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.42583779496331553,0.013510104
262.79,22.84,1072.2,0.00093263,5.2843,7.4144,174.78,21.176,30.889,307.79,0.32688,19.057,0.024676,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.4529050168550466,0.012683768
262.79,24.205,1138.0,0.00087872,5.2737,7.4006,174.26,21.191,30.994,307.76,0.32593,19.09,0.024751,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.4799722387467777,0.011950592
262.79,25.57,1204.0,0.00083058,5.263,7.3868,173.76,21.206,31.099,307.73,0.32496,19.124,0.024828,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.5070394606385088,0.011295888
262.79,26.935,1270.1,0.00078732,5.2524,7.373,173.29,21.221,31.205,307.71,0.32398,19.157,0.024904,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.53410668253024,0.010707551999999999
262.79,28.3,1336.5,0.00074823,5.2417,7.3592,172.84,21.236,31.311,307.68,0.32299,19.192,0.024981,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.561173904421971,0.010175927999999999
262.79,29.665,1403.0,0.00071275,5.231,7.3454,172.41,21.252,31.418,307.67,0.32199,19.226,0.025058,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.5882411263137022,0.0096934
262.79,31.03,1469.7,0.0006804,5.2203,7.3316,171.99,21.267,31.526,307.65,0.32098,19.261,0.025136,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.6153083482054333,0.009253439999999998
262.79,32.395,1536.6,0.00065077,5.2096,7.3178,171.59,21.282,31.634,307.64,0.31996,19.295,0.025214,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.6423755700971645,0.008850472
262.79,33.76,1603.7,0.00062355,5.1989,7.304,171.21,21.297,31.743,307.64,0.31892,19.331,0.025293,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.6694427919888954,0.00848028
262.79,35.125,1671.0,0.00059845,5.1881,7.2902,170.84,21.312,31.852,307.64,0.31788,19.366,0.025372,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.6965100138806266,0.008138920000000001
262.79,36.49,1738.5,0.00057522,5.1773,7.2763,170.48,21.327,31.962,307.64,0.31682,19.402,0.025452,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.7235772357723578,0.007822991999999999
262.79,37.855,1806.1,0.00055368,5.1666,7.2625,170.14,21.342,32.073,307.65,0.31576,19.438,0.025532,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.7506444576640888,0.007530047999999999
262.79,39.22,1873.9,0.00053364,5.1557,7.2487,169.8,21.356,32.184,307.67,0.31468,19.474,0.025612,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.7777116795558199,0.0072575040000000006
262.79,40.585,1941.9,0.00051496,5.1449,7.2349,169.48,21.371,32.295,307.69,0.3136,19.51,0.025693,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.804778901447551,0.007003455999999999
262.79,41.95,2010.1,0.00049749,5.1341,7.221,169.16,21.386,32.408,307.71,0.3125,19.547,0.025775,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.8318461233392822,0.006765863999999999
262.79,43.315,2078.5,0.00048113,5.1232,7.2072,168.85,21.401,32.52,307.74,0.31139,19.585,0.025856,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.8589133452310133,0.006543368
262.79,44.68,2147.0,0.00046577,5.1123,7.1934,168.56,21.416,32.634,307.77,0.31027,19.622,0.025939,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.8859805671227444,0.006334472
262.79,46.045,2215.7,0.00045132,5.1015,7.1796,168.27,21.431,32.748,307.81,0.30914,19.66,0.026022,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.9130477890144756,0.006137952
262.79,47.41,2284.6,0.00043772,5.0906,7.1658,167.98,21.445,32.862,307.85,0.308,19.698,0.026105,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.9401150109062065,0.005952992
262.79,48.775,2353.7,0.00042487,5.0796,7.1519,167.71,21.46,32.977,307.89,0.30686,19.737,0.026189,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.9671822327979377,0.0057782319999999995
262.79,50.14,2422.9,0.00041273,5.0687,7.1381,167.44,21.475,33.092,307.95,0.3057,19.776,0.026273,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,0.9942494546896689,0.005613127999999999
262.79,51.505,2492.3,0.00040124,5.0578,7.1243,167.17,21.49,33.208,308.0,0.30453,19.815,0.026358,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.0213166765814,0.005456864
262.79,51.505,2492.3,0.00040124,5.0578,7.1243,167.17,21.49,33.208,308.0,0.30453,19.815,0.026358,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.0213166765814,0.005456864
262.79,51.505,2492.3,0.00040124,5.0578,7.1243,167.17,21.49,33.208,308.0,0.30453,19.815,0.026358,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.0213166765814,0.005456864
262.79,52.87,2561.9,0.00039034,5.0468,7.1105,166.91,21.504,33.324,308.07,0.30335,19.855,0.026444,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.048383898473131,0.005308624
262.79,54.235,2631.6,0.00038,5.0358,7.0967,166.66,21.519,33.441,308.13,0.30216,19.895,0.02653,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.0754511203648622,0.005168
262.79,55.6,2701.5,0.00037017,5.0248,7.0829,166.41,21.533,33.558,308.21,0.30096,19.935,0.026616,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.1025183422565934,0.005034312
262.79,56.965,2771.6,0.00036081,5.0138,7.0692,166.17,21.548,33.676,308.28,0.29975,19.976,0.026703,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.1295855641483246,0.004907015999999999
262.79,58.33,2841.8,0.00035189,5.0028,7.0554,165.93,21.562,33.794,308.37,0.29854,20.017,0.026791,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.1566527860400555,0.004785704
262.79,59.695,2912.2,0.00034339,4.9918,7.0416,165.7,21.577,33.912,308.45,0.29731,20.059,0.026879,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.1837200079317867,0.004670104
262.79,61.06,2982.7,0.00033526,4.9807,7.0279,165.47,21.591,34.031,308.55,0.29607,20.101,0.026968,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.2107872298235178,0.0045595359999999995
262.79,62.425,3053.4,0.0003275,4.9697,7.0141,165.25,21.606,34.151,308.65,0.29483,20.144,0.027057,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.2378544517152488,0.004454
262.79,63.79,3124.3,0.00032007,4.9586,7.0004,165.03,21.62,34.27,308.75,0.29357,20.187,0.027147,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.26492167360698,0.004352951999999999
262.79,65.155,3195.3,0.00031296,4.9476,6.9866,164.81,21.634,34.39,308.86,0.29231,20.23,0.027238,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.291988895498711,0.004256256
262.79,66.52,3266.4,0.00030614,4.9365,6.9729,164.6,21.649,34.511,308.98,0.29103,20.274,0.027329,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.319056117390442,0.004163504
262.79,67.885,3337.7,0.0002996,4.9254,6.9592,164.39,21.663,34.632,309.1,0.28975,20.319,0.027421,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.3461233392821734,0.0040745600000000005
262.79,69.25,3409.2,0.00029332,4.9143,6.9455,164.18,21.677,34.753,309.23,0.28846,20.364,0.027513,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.3731905611739044,0.003989152
262.79,70.615,3480.8,0.00028729,4.9032,6.9319,163.98,21.691,34.874,309.36,0.28716,20.409,0.027606,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.4002577830656355,0.0039071439999999995
262.79,71.98,3552.5,0.00028149,4.892,6.9182,163.78,21.705,34.996,309.5,0.28586,20.455,0.0277,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.4273250049573667,0.003828264
262.79,73.345,3624.4,0.00027591,4.8809,6.9046,163.58,21.719,35.117,309.65,0.28454,20.501,0.027794,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.4543922268490976,0.0037523759999999995
262.79,74.71,3696.4,0.00027053,4.8698,6.8909,163.39,21.733,35.24,309.8,0.28322,20.548,0.027889,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.4814594487408288,0.003679208
262.79,76.075,3768.5,0.00026536,4.8586,6.8773,163.2,21.747,35.362,309.96,0.28189,20.595,0.027984,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.7,1.50852667063256,0.0036088960000000003
