Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
154.58,1.0,78.326,0.012767,3.188,4.4647,185.88,20.868,29.401,236.31,0.86274,11.693,0.014199,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.019829466587348802,0.1736312
154.58,2.365,186.96,0.0053487,3.1648,4.4298,178.57,20.965,29.813,235.2,0.86469,11.725,0.014323,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.04689668847907992,0.07274232
154.58,3.73,297.67,0.0033594,3.1413,4.3943,174.63,21.065,30.245,234.08,0.8666,11.758,0.01445,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.07396391037081103,0.04568783999999999
154.58,5.095,410.57,0.0024357,3.1173,4.3582,171.88,21.168,30.701,232.94,0.86846,11.791,0.014581,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.10103113226254214,0.03312552
154.58,6.46,525.75,0.001902,3.0928,4.3215,169.75,21.274,31.181,231.79,0.87027,11.825,0.014716,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.12809835415427326,0.0258672
154.58,7.825,643.36,0.0015543,3.0679,4.2841,167.99,21.383,31.689,230.63,0.87203,11.86,0.014856,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.15516557604600437,0.021138479999999998
154.58,9.19,763.51,0.0013097,3.0424,4.2461,166.49,21.495,32.226,229.45,0.87374,11.897,0.015001,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.18223279793773547,0.01781192
154.58,10.555,886.36,0.0011282,3.0164,4.2073,165.16,21.611,32.795,228.25,0.87539,11.934,0.015151,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.20930001982946658,0.01534352
154.58,11.92,1012.1,0.00098808,2.9899,4.1677,163.97,21.73,33.399,227.04,0.87698,11.973,0.015308,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.2363672417211977,0.013437887999999999
154.58,13.285,1140.8,0.00087657,2.9627,4.1273,162.89,21.854,34.042,225.81,0.8785,12.013,0.015471,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.0,0.2634344636129288,0.011921352
