Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
608.36,1.0,19.775,0.05057,30.544,35.601,150.79,39.226,47.567,373.24,0.19542,28.192,0.041627,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.013550135501355014,0.5360419999999999
608.36,3.4583,68.427,0.014614,30.525,35.579,140.44,39.242,47.648,373.26,0.19469,28.22,0.041712,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.046860433604336046,0.1549084
608.36,5.9167,117.14,0.0085371,30.505,35.556,135.95,39.258,47.73,373.29,0.19396,28.248,0.041796,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.0801720867208672,0.09049326
608.36,8.375,165.9,0.0060277,30.485,35.533,133.03,39.274,47.812,373.33,0.19323,28.277,0.04188,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.11348238482384825,0.06389362
608.36,10.833,214.72,0.0046573,30.465,35.51,130.85,39.29,47.894,373.37,0.19251,28.306,0.041963,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.14678861788617886,0.049367379999999995
608.36,13.292,263.59,0.0037938,30.445,35.488,129.12,39.306,47.976,373.42,0.19178,28.335,0.042046,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.18010840108401086,0.04021428
608.36,15.75,312.51,0.0031999,30.425,35.465,127.68,39.322,48.058,373.47,0.19106,28.365,0.042128,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.21341463414634146,0.033918939999999995
608.36,18.208,361.48,0.0027664,30.405,35.443,126.44,39.338,48.141,373.53,0.19033,28.395,0.04221,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.24672086720867206,0.029323839999999997
608.36,20.667,410.5,0.0024361,30.386,35.42,125.35,39.354,48.224,373.59,0.1896,28.425,0.042292,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.2800406504065041,0.025822659999999997
608.36,23.125,459.56,0.002176,30.366,35.398,124.39,39.37,48.306,373.66,0.18888,28.455,0.042373,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.3133468834688347,0.0230656
608.36,25.583,508.67,0.0019659,30.346,35.375,123.51,39.386,48.389,373.73,0.18815,28.486,0.042454,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.3466531165311653,0.02083854
608.36,28.042,557.83,0.0017927,30.326,35.353,122.72,39.402,48.472,373.8,0.18743,28.517,0.042535,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.37997289972899734,0.019002619999999998
608.36,30.5,607.03,0.0016474,30.306,35.331,121.99,39.418,48.556,373.89,0.1867,28.548,0.042615,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.41327913279132794,0.01746244
608.36,32.958,656.28,0.0015237,30.286,35.308,121.31,39.434,48.639,373.97,0.18597,28.58,0.042696,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.44658536585365854,0.016151219999999997
608.36,35.417,705.56,0.0014173,30.266,35.286,120.68,39.449,48.722,374.06,0.18524,28.612,0.042776,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.47990514905149056,0.01502338
608.36,37.875,754.89,0.0013247,30.247,35.264,120.09,39.465,48.806,374.16,0.18452,28.644,0.042855,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.5132113821138211,0.01404182
608.36,40.333,804.25,0.0012434,30.227,35.242,119.54,39.481,48.889,374.26,0.18379,28.677,0.042935,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.5465176151761517,0.013180039999999999
608.36,42.792,853.65,0.0011714,30.207,35.22,119.01,39.497,48.973,374.37,0.18306,28.71,0.043014,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.5798373983739837,0.012416839999999998
608.36,45.25,903.08,0.0011073,30.187,35.198,118.52,39.513,49.057,374.48,0.18233,28.743,0.043094,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.6131436314363143,0.01173738
608.36,47.708,952.56,0.0010498,30.167,35.176,118.04,39.528,49.141,374.6,0.1816,28.777,0.043173,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.6464498644986449,0.01112788
608.36,50.167,1002.1,0.00099794,30.148,35.154,117.59,39.544,49.225,374.72,0.18087,28.81,0.043252,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.679769647696477,0.010578163999999998
608.36,52.625,1051.6,0.00095093,30.128,35.132,117.17,39.56,49.309,374.84,0.18013,28.845,0.043331,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.7130758807588076,0.010079857999999999
608.36,55.083,1101.2,0.00090813,30.108,35.11,116.75,39.575,49.393,374.97,0.1794,28.879,0.04341,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.7463821138211382,0.009626177999999999
608.36,57.542,1150.8,0.00086899,30.088,35.088,116.36,39.591,49.477,375.11,0.17867,28.914,0.043489,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.7797018970189702,0.009211294
608.36,60.0,1200.4,0.00083306,30.068,35.067,115.98,39.607,49.562,375.25,0.17793,28.949,0.043568,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.8130081300813008,0.008830436
608.36,62.458,1250.0,0.00079997,30.049,35.045,115.61,39.622,49.646,375.39,0.17719,28.985,0.043647,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.8463143631436314,0.008479681999999999
608.36,64.917,1299.7,0.0007694,30.029,35.023,115.26,39.638,49.73,375.54,0.17646,29.021,0.043725,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.8796341463414634,0.00815564
608.36,67.375,1349.4,0.00074106,30.009,35.002,114.92,39.653,49.815,375.7,0.17572,29.057,0.043805,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.912940379403794,0.007855236
608.36,69.833,1399.2,0.00071472,29.989,34.98,114.59,39.669,49.899,375.86,0.17498,29.094,0.043884,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.9462466124661246,0.007576031999999999
608.36,72.292,1448.9,0.00069018,29.97,34.959,114.27,39.684,49.984,376.02,0.17423,29.131,0.043963,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,0.9795663956639566,0.0073159079999999994
608.36,74.75,1498.7,0.00066726,29.95,34.938,113.96,39.699,50.068,376.19,0.17349,29.168,0.044042,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.0128726287262872,0.007072956
608.36,74.75,1498.7,0.00066726,29.95,34.938,113.96,39.699,50.068,376.19,0.17349,29.168,0.044042,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.0128726287262872,0.007072956
608.36,74.75,1498.7,0.00066726,29.95,34.938,113.96,39.699,50.068,376.19,0.17349,29.168,0.044042,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.0128726287262872,0.007072956
608.36,77.208,1548.5,0.0006458,29.93,34.916,113.66,39.715,50.153,376.37,0.17275,29.206,0.044121,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.0461788617886179,0.006845479999999999
608.36,79.667,1598.3,0.00062568,29.91,34.895,113.37,39.73,50.237,376.55,0.172,29.244,0.044201,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.0794986449864499,0.006632208
608.36,82.125,1648.1,0.00060676,29.891,34.874,113.09,39.745,50.322,376.73,0.17125,29.283,0.044281,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.1128048780487805,0.006431656
608.36,84.583,1697.9,0.00058895,29.871,34.853,112.81,39.76,50.406,376.92,0.17051,29.322,0.044361,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.146111111111111,0.006242869999999999
608.36,87.042,1747.8,0.00057216,29.851,34.832,112.54,39.776,50.491,377.12,0.16976,29.361,0.044441,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,2.0,1.179430894308943,0.006064896
