Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
304.18,1.0,39.725,0.025173,19.972,22.489,121.31,29.2,37.696,271.1,1.0389,15.203,0.017095,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.013550135501355014,0.2668338
304.18,3.4583,139.0,0.0071943,19.904,22.392,110.77,29.449,38.412,269.32,1.0399,15.229,0.017234,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.046860433604336046,0.07625958
304.18,5.9167,240.68,0.0041548,19.834,22.293,106.07,29.703,39.171,267.51,1.0408,15.257,0.017381,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.0801720867208672,0.04404088
304.18,8.375,344.93,0.0028991,19.763,22.191,102.95,29.966,39.977,265.67,1.0417,15.288,0.017537,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.11348238482384825,0.030730459999999998
304.18,10.833,451.91,0.0022128,19.691,22.088,100.57,30.236,40.836,263.81,1.0426,15.323,0.017704,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.14678861788617886,0.02345568
304.18,13.292,561.8,0.00178,19.616,21.982,98.617,30.514,41.753,261.92,1.0434,15.361,0.017883,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.18010840108401086,0.018867999999999996
304.18,15.75,674.82,0.0014819,19.54,21.874,96.95,30.803,42.736,259.99,1.0442,15.403,0.018074,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.21341463414634146,0.01570814
304.18,18.208,791.18,0.0012639,19.461,21.762,95.479,31.101,43.793,258.04,1.0448,15.449,0.018279,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.24672086720867206,0.01339734
304.18,20.667,911.16,0.0010975,19.38,21.649,94.153,31.411,44.933,256.05,1.0454,15.499,0.0185,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.2800406504065041,0.011633499999999998
304.18,23.125,1035.0,0.00096614,19.297,21.531,92.936,31.733,46.167,254.02,1.0458,15.555,0.018737,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.3133468834688347,0.010241084
304.18,25.583,1163.2,0.00085972,19.212,21.411,91.804,32.07,47.509,251.95,1.0461,15.616,0.018995,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.3466531165311653,0.009113032
304.18,28.042,1295.9,0.00077167,19.123,21.287,90.738,32.422,48.975,249.84,1.0462,15.682,0.019275,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.37997289972899734,0.008179701999999999
304.18,30.5,1433.7,0.00069751,19.032,21.159,89.724,32.791,50.585,247.68,1.046,15.756,0.01958,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.41327913279132794,0.007393606
304.18,32.958,1577.0,0.00063411,18.937,21.027,88.752,33.179,52.362,245.48,1.0456,15.837,0.019913,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.44658536585365854,0.006721566
304.18,35.417,1726.5,0.00057922,18.838,20.89,87.812,33.589,54.336,243.22,1.0449,15.927,0.020281,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.47990514905149056,0.006139731999999999
304.18,37.875,1882.8,0.00053113,18.736,20.747,86.896,34.024,56.545,240.9,1.0439,16.026,0.020687,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.5132113821138211,0.005629978
304.18,40.333,2046.7,0.00048859,18.629,20.599,85.997,34.487,59.035,238.51,1.0424,16.136,0.02114,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.5465176151761517,0.005179054
304.18,42.792,2219.3,0.00045059,18.516,20.445,85.109,34.983,61.869,236.05,1.0405,16.259,0.021648,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.5798373983739837,0.004776254
304.18,45.25,2401.7,0.00041636,18.398,20.282,84.226,35.517,65.129,233.52,1.0379,16.397,0.022222,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.6131436314363143,0.004413416
304.18,47.708,2595.5,0.00038528,18.274,20.112,83.341,36.097,68.924,230.89,1.0346,16.552,0.022877,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.6464498644986449,0.0040839679999999995
304.18,50.167,2802.6,0.00035681,18.141,19.931,82.448,36.731,73.409,228.15,1.0303,16.728,0.023632,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.679769647696477,0.0037821859999999994
304.18,52.625,3025.4,0.00033053,18.0,19.739,81.539,37.431,78.802,225.3,1.025,16.929,0.024514,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.7130758807588076,0.0035036179999999996
304.18,55.083,3267.2,0.00030607,17.847,19.533,80.605,38.215,85.433,222.3,1.0183,17.161,0.025561,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.7463821138211382,0.0032443419999999995
304.18,57.542,3532.6,0.00028308,17.681,19.31,79.634,39.106,93.812,219.12,1.0098,17.432,0.026825,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.7797018970189702,0.003000648
304.18,60.0,3828.0,0.00026123,17.498,19.066,78.61,40.138,104.79,215.72,0.9989,17.756,0.02839,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.8130081300813008,0.0027690379999999997
304.18,62.458,4163.5,0.00024018,17.293,18.793,77.51,41.368,119.89,212.02,0.98473,18.152,0.030389,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.8463143631436314,0.002545908
304.18,64.917,4555.4,0.00021952,17.055,18.481,76.298,42.891,142.2,207.89,0.96579,18.653,0.033062,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.8796341463414634,0.002326912
304.18,67.375,5034.4,0.00019863,16.77,18.108,74.906,44.894,179.0,203.1,0.93937,19.321,0.036896,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.912940379403794,0.0021054779999999996
304.18,69.833,5670.3,0.00017636,16.4,17.631,73.185,47.825,253.54,197.07,0.89948,20.309,0.043153,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.9462466124661246,0.0018694159999999998
304.18,72.292,6710.3,0.00014903,15.816,16.893,70.627,53.465,512.17,187.57,0.82582,22.178,0.057483,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,0.9795663956639566,0.001579718
304.18,74.75,13731.0,7.2826e-05,12.842,13.387,59.007,53.895,776.49,204.89,0.37893,44.615,0.084774,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.0128726287262872,0.0007719555999999999
304.18,74.75,13731.0,7.2826e-05,12.842,13.387,59.007,53.895,776.49,204.89,0.37893,44.615,0.084774,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.0128726287262872,0.0007719555999999999
304.18,74.75,13731.0,7.2826e-05,12.842,13.387,59.007,53.895,776.49,204.89,0.37893,44.615,0.084774,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.0128726287262872,0.0007719555999999999
304.18,77.208,14812.0,6.7513e-05,12.461,12.982,57.622,48.424,365.85,246.15,0.28677,49.966,0.077892,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.0461788617886179,0.0007156377999999999
304.18,79.667,15368.0,6.507e-05,12.259,12.778,56.896,46.643,276.82,270.11,0.2439,52.982,0.07717,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.0794986449864499,0.0006897419999999999
304.18,82.125,15762.0,6.3444e-05,12.114,12.635,56.373,45.542,234.57,288.81,0.21589,55.236,0.07748,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.1128048780487805,0.0006725063999999999
304.18,84.583,16073.0,6.2217e-05,11.997,12.523,55.956,44.757,209.15,304.5,0.19537,57.088,0.078114,supercritical,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.0,1.146111111111111,0.0006595002
