Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
456.27,1.0,26.389,0.037895,24.883,28.672,137.72,34.979,43.349,326.49,0.38921,22.091,0.029305,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.013550135501355014,0.40168699999999996
456.27,3.4583,91.506,0.010928,24.852,28.631,127.33,35.025,43.534,326.09,0.38832,22.125,0.029407,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.046860433604336046,0.11583679999999999
456.27,5.9167,156.97,0.0063705,24.82,28.589,122.8,35.071,43.722,325.7,0.38741,22.16,0.029508,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.0801720867208672,0.0675273
456.27,8.375,222.79,0.0044885,24.788,28.548,119.84,35.118,43.911,325.32,0.38649,22.196,0.029611,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.11348238482384825,0.0475781
456.27,10.833,288.96,0.0034606,24.757,28.506,117.63,35.164,44.103,324.95,0.38554,22.232,0.029715,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.14678861788617886,0.03668236
456.27,13.292,355.49,0.002813,24.725,28.464,115.86,35.211,44.297,324.59,0.38458,22.269,0.029819,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.18010840108401086,0.0298178
456.27,15.75,422.36,0.0023676,24.693,28.422,114.38,35.258,44.493,324.23,0.3836,22.307,0.029924,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.21341463414634146,0.02509656
456.27,18.208,489.6,0.0020425,24.661,28.38,113.1,35.305,44.692,323.88,0.3826,22.346,0.03003,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.24672086720867206,0.0216505
456.27,20.667,557.18,0.0017947,24.629,28.338,111.98,35.352,44.893,323.54,0.38158,22.386,0.030137,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.2800406504065041,0.019023819999999997
456.27,23.125,625.13,0.0015997,24.597,28.296,110.98,35.399,45.096,323.21,0.38053,22.426,0.030245,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.3133468834688347,0.016956819999999997
456.27,25.583,693.42,0.0014421,24.564,28.254,110.06,35.446,45.302,322.88,0.37947,22.468,0.030355,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.3466531165311653,0.01528626
456.27,28.042,762.08,0.0013122,24.532,28.211,109.23,35.493,45.51,322.57,0.37838,22.51,0.030465,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.37997289972899734,0.013909319999999998
456.27,30.5,831.09,0.0012032,24.499,28.169,108.46,35.541,45.72,322.26,0.37728,22.553,0.030576,vapor,CO2,C124389,carbon-dioxide,304.18,73.8,10.6,0.09433962264150944,1.5,0.41327913279132794,0.012753919999999998
