Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
1294.0,3.0,27.889,0.035857,73.803,84.56,171.38,36.573,44.908,856.19,0.11126,48.624,0.13695,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.01359680928208847,0.6418402999999999
1294.0,10.348,96.24,0.010391,73.771,84.524,161.06,36.602,44.987,856.26,0.11111,48.654,0.13763,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.04689992748368384,0.18599889999999997
1294.0,17.697,164.65,0.0060736,73.739,84.487,156.57,36.63,45.065,856.32,0.11096,48.684,0.13832,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.08020757795503988,0.10871744
1294.0,25.045,233.11,0.0042898,73.706,84.45,153.66,36.659,45.144,856.39,0.11081,48.715,0.139,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.11351069615663525,0.07678742
1294.0,32.393,301.63,0.0033153,73.674,84.413,151.5,36.687,45.224,856.46,0.11065,48.746,0.13969,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.14681381435823063,0.05934387
1294.0,39.742,370.2,0.0027012,73.641,84.377,149.77,36.715,45.303,856.54,0.11048,48.778,0.14038,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.18012146482958666,0.048351479999999995
1294.0,47.09,438.83,0.0022788,73.609,84.34,148.33,36.744,45.383,856.61,0.11032,48.81,0.14108,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.21342458303118206,0.04079052
1294.0,54.438,507.51,0.0019704,73.576,84.303,147.1,36.772,45.462,856.69,0.11014,48.842,0.14178,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.2467277012327774,0.03527016
1294.0,61.787,576.25,0.0017353,73.544,84.266,146.03,36.801,45.542,856.77,0.10997,48.874,0.14248,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.28003535170413346,0.03106187
1294.0,69.135,645.05,0.0015503,73.512,84.229,145.07,36.829,45.622,856.86,0.10979,48.907,0.14318,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.31333846990572883,0.027750369999999996
1294.0,76.483,713.9,0.0014008,73.479,84.193,144.2,36.857,45.702,856.94,0.1096,48.941,0.14389,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.3466415881073242,0.025074319999999997
1294.0,83.832,782.8,0.0012775,73.447,84.156,143.41,36.885,45.783,857.03,0.10942,48.975,0.1446,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.3799492385786802,0.02286725
1294.0,91.18,851.75,0.001174,73.414,84.119,142.69,36.913,45.863,857.12,0.10922,49.009,0.14531,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.4132523567802756,0.021014599999999998
1294.0,98.528,920.76,0.0010861,73.381,84.082,142.02,36.942,45.944,857.21,0.10903,49.043,0.14602,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.446555474981871,0.019441189999999997
1294.0,105.88,989.83,0.0010103,73.349,84.045,141.4,36.97,46.024,857.31,0.10883,49.078,0.14674,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.47987672226250905,0.01808437
1294.0,113.23,1058.9,0.00094434,73.316,84.009,140.81,36.998,46.105,857.41,0.10863,49.113,0.14746,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.5131889050036259,0.016903685999999998
1294.0,120.57,1128.1,0.00088644,73.284,83.972,140.27,37.026,46.186,857.51,0.10842,49.148,0.14819,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.5464557650471356,0.015867276
1294.0,127.92,1197.3,0.00083519,73.251,83.935,139.75,37.054,46.267,857.62,0.10821,49.184,0.14891,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.5797679477882524,0.014949900999999998
1294.0,135.27,1266.6,0.00078951,73.218,83.898,139.26,37.082,46.348,857.73,0.108,49.22,0.14964,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.6130801305293692,0.014132229
1294.0,142.62,1335.9,0.00074854,73.186,83.861,138.8,37.11,46.43,857.84,0.10778,49.257,0.15038,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.646392313270486,0.013398865999999999
1294.0,149.97,1405.3,0.00071159,73.153,83.825,138.35,37.138,46.511,857.95,0.10756,49.294,0.15111,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.6797044960116027,0.012737460999999999
1294.0,157.32,1474.7,0.00067809,73.12,83.788,137.93,37.165,46.593,858.07,0.10733,49.331,0.15185,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.7130166787527193,0.012137811
1294.0,164.66,1544.2,0.00064758,73.088,83.751,137.53,37.193,46.674,858.2,0.10711,49.368,0.15259,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.7462835387962292,0.011591681999999999
1294.0,172.01,1613.7,0.00061968,73.055,83.714,137.14,37.221,46.756,858.33,0.10688,49.406,0.15333,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.7795957215373459,0.011092271999999999
1294.0,179.36,1683.3,0.00059407,73.022,83.678,136.76,37.249,46.838,858.46,0.10664,49.444,0.15408,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.8129079042784627,0.010633853
1294.0,186.71,1752.9,0.00057047,72.99,83.641,136.41,37.276,46.92,858.59,0.1064,49.482,0.15483,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.8462200870195795,0.010211412999999999
1294.0,194.06,1822.6,0.00054867,72.957,83.604,136.06,37.304,47.002,858.73,0.10616,49.521,0.15558,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.8795322697606962,0.009821192999999999
1294.0,201.41,1892.3,0.00052845,72.924,83.568,135.72,37.331,47.084,858.88,0.10592,49.56,0.15634,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.9128444525018129,0.009459254999999998
1294.0,208.75,1962.1,0.00050966,72.892,83.531,135.4,37.359,47.166,859.02,0.10567,49.599,0.15709,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.9461113125453228,0.009122914
1294.0,216.1,2031.9,0.00049215,72.859,83.494,135.09,37.386,47.248,859.18,0.10542,49.639,0.15785,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,0.9794234952864395,0.008809484999999999
1294.0,223.45,2101.7,0.0004758,72.826,83.458,134.79,37.414,47.33,859.33,0.10517,49.679,0.15862,vapor,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,1.0127356780275563,0.00851682
1294.0,223.45,2101.7,0.0004758,72.826,83.458,134.79,37.414,47.33,859.33,0.10517,49.679,0.15862,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,1.0127356780275563,0.00851682
1294.0,223.45,2101.7,0.0004758,72.826,83.458,134.79,37.414,47.33,859.33,0.10517,49.679,0.15862,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,1.0127356780275563,0.00851682
1294.0,230.8,2171.6,0.00046048,72.793,83.421,134.49,37.441,47.412,859.49,0.10491,49.719,0.15938,supercritical,H2O,C7732185,water,647.0,220.64,17.9,0.0558659217877095,2.0,1.0460478607686732,0.008242592
