Temperature (K),Pressure (bar),Density (mol/m3),Volume (m3/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,substance,substance_id,substance_name,Tc,Pc,rhoc,Vmc,Tr,Pr,Vmr
293.7,1.0,40.979,0.024403,6.101,8.5413,204.69,21.049,29.407,326.3,0.27647,20.303,0.025989,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.019829466587348802,0.33188080000000003
293.7,2.365,97.007,0.010309,6.0922,8.5302,197.5,21.06,29.479,326.3,0.27576,20.333,0.026052,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.04689668847907992,0.1402024
293.7,3.73,153.14,0.00653,6.0834,8.5191,193.68,21.071,29.55,326.31,0.27505,20.362,0.026115,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.07396391037081103,0.088808
293.7,5.095,209.37,0.0047761,6.0745,8.508,191.06,21.082,29.623,326.32,0.27433,20.392,0.026178,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.10103113226254214,0.06495496
293.7,6.46,265.71,0.0037635,6.0657,8.4969,189.06,21.094,29.695,326.33,0.2736,20.422,0.026242,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.12809835415427326,0.051183599999999996
293.7,7.825,322.16,0.0031041,6.0568,8.4858,187.43,21.105,29.768,326.35,0.27287,20.452,0.026305,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.15516557604600437,0.04221576
293.7,9.19,378.7,0.0026406,6.048,8.4747,186.07,21.116,29.841,326.37,0.27214,20.482,0.026369,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.18223279793773547,0.03591216
293.7,10.555,435.35,0.002297,6.0391,8.4636,184.89,21.127,29.914,326.39,0.27139,20.512,0.026433,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.20930001982946658,0.031239199999999998
293.7,11.92,492.09,0.0020321,6.0302,8.4525,183.84,21.138,29.987,326.41,0.27064,20.542,0.026497,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.2363672417211977,0.027636559999999998
293.7,13.285,548.94,0.0018217,6.0213,8.4415,182.91,21.149,30.061,326.44,0.26989,20.572,0.026561,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.2634344636129288,0.02477512
293.7,14.65,605.89,0.0016505,6.0125,8.4304,182.07,21.16,30.135,326.47,0.26912,20.602,0.026625,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.29050168550465993,0.0224468
293.7,16.015,662.94,0.0015084,6.0036,8.4193,181.3,21.171,30.209,326.5,0.26836,20.633,0.02669,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.31756890739639104,0.02051424
293.7,17.38,720.08,0.0013887,5.9946,8.4083,180.59,21.182,30.284,326.54,0.26758,20.663,0.026755,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.34463612928812215,0.01888632
293.7,18.745,777.33,0.0012865,5.9857,8.3972,179.93,21.193,30.359,326.58,0.2668,20.694,0.02682,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.37170335117985326,0.017496400000000002
293.7,20.11,834.67,0.0011981,5.9768,8.3861,179.32,21.204,30.434,326.62,0.26602,20.724,0.026885,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.39877057307158437,0.01629416
293.7,21.475,892.11,0.0011209,5.9679,8.3751,178.74,21.215,30.509,326.67,0.26522,20.755,0.02695,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.42583779496331553,0.01524424
293.7,22.84,949.64,0.001053,5.9589,8.3641,178.2,21.226,30.585,326.71,0.26443,20.786,0.027016,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.4529050168550466,0.014320799999999998
293.7,24.205,1007.3,0.00099278,5.95,8.353,177.68,21.237,30.661,326.77,0.26362,20.817,0.027081,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.4799722387467777,0.013501807999999999
293.7,25.57,1065.0,0.00093897,5.941,8.342,177.2,21.248,30.737,326.82,0.26281,20.848,0.027147,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.5070394606385088,0.012769991999999999
293.7,26.935,1122.8,0.00089062,5.9321,8.331,176.74,21.259,30.813,326.88,0.262,20.88,0.027213,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.53410668253024,0.012112432
293.7,28.3,1180.7,0.00084693,5.9231,8.3199,176.29,21.27,30.889,326.94,0.26118,20.911,0.02728,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.561173904421971,0.011518248
293.7,29.665,1238.7,0.00080728,5.9142,8.3089,175.87,21.281,30.966,327.0,0.26035,20.943,0.027346,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.5882411263137022,0.010979007999999998
293.7,31.03,1296.8,0.00077111,5.9052,8.2979,175.47,21.292,31.043,327.07,0.25952,20.975,0.027413,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.6153083482054333,0.010487096
293.7,32.395,1355.0,0.000738,5.8962,8.2869,175.08,21.303,31.12,327.14,0.25868,21.006,0.02748,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.6423755700971645,0.0100368
293.7,33.76,1413.3,0.00070757,5.8872,8.276,174.71,21.313,31.198,327.21,0.25784,21.038,0.027547,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.6694427919888954,0.009622952
293.7,35.125,1471.6,0.00067951,5.8782,8.265,174.35,21.324,31.275,327.29,0.25699,21.071,0.027614,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.6965100138806266,0.009241336
293.7,36.49,1530.1,0.00065355,5.8692,8.254,174.0,21.335,31.353,327.37,0.25613,21.103,0.027682,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.7235772357723578,0.00888828
293.7,37.855,1588.6,0.00062947,5.8602,8.2431,173.67,21.346,31.431,327.46,0.25527,21.136,0.02775,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.7506444576640888,0.008560792
293.7,39.22,1647.3,0.00060707,5.8512,8.2321,173.34,21.356,31.509,327.54,0.25441,21.168,0.027818,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.7777116795558199,0.008256152
293.7,40.585,1706.0,0.00058618,5.8422,8.2212,173.03,21.367,31.587,327.63,0.25354,21.201,0.027886,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.804778901447551,0.007972047999999999
293.7,41.95,1764.8,0.00056665,5.8331,8.2103,172.72,21.378,31.666,327.73,0.25266,21.234,0.027955,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.8318461233392822,0.00770644
293.7,43.315,1823.6,0.00054836,5.8241,8.1993,172.42,21.388,31.745,327.83,0.25178,21.268,0.028024,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.8589133452310133,0.007457696
293.7,44.68,1882.6,0.00053119,5.8151,8.1884,172.14,21.399,31.824,327.93,0.2509,21.301,0.028093,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.8859805671227444,0.007224183999999999
293.7,46.045,1941.6,0.00051504,5.8061,8.1775,171.86,21.41,31.903,328.03,0.25,21.335,0.028162,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.9130477890144756,0.007004544000000001
293.7,47.41,2000.7,0.00049982,5.797,8.1667,171.58,21.42,31.982,328.14,0.24911,21.369,0.028232,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.9401150109062065,0.006797552
293.7,48.775,2059.9,0.00048546,5.788,8.1558,171.32,21.431,32.061,328.25,0.24821,21.403,0.028302,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.9671822327979377,0.006602256
293.7,50.14,2119.2,0.00047188,5.7789,8.1449,171.06,21.441,32.14,328.37,0.2473,21.437,0.028372,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,0.9942494546896689,0.006417567999999999
293.7,51.505,2178.5,0.00045903,5.7699,8.1341,170.81,21.452,32.22,328.49,0.24639,21.471,0.028442,vapor,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.0213166765814,0.006242808
293.7,51.505,2178.5,0.00045903,5.7699,8.1341,170.81,21.452,32.22,328.49,0.24639,21.471,0.028442,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.0213166765814,0.006242808
293.7,51.505,2178.5,0.00045903,5.7699,8.1341,170.81,21.452,32.22,328.49,0.24639,21.471,0.028442,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.0213166765814,0.006242808
293.7,52.87,2237.9,0.00044684,5.7608,8.1233,170.56,21.462,32.3,328.61,0.24548,21.506,0.028513,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.048383898473131,0.0060770239999999994
293.7,54.235,2297.4,0.00043527,5.7518,8.1124,170.32,21.472,32.38,328.74,0.24456,21.541,0.028584,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.0754511203648622,0.005919672
293.7,55.6,2357.0,0.00042427,5.7427,8.1016,170.08,21.483,32.46,328.87,0.24363,21.576,0.028655,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.1025183422565934,0.005770071999999999
293.7,56.965,2416.6,0.0004138,5.7336,8.0909,169.85,21.493,32.54,329.0,0.2427,21.612,0.028727,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.1295855641483246,0.0056276799999999995
293.7,58.33,2476.3,0.00040383,5.7246,8.0801,169.62,21.503,32.62,329.14,0.24177,21.647,0.028799,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.1566527860400555,0.005492088
293.7,59.695,2536.1,0.00039431,5.7155,8.0693,169.4,21.514,32.7,329.28,0.24083,21.683,0.028871,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.1837200079317867,0.005362616
293.7,61.06,2595.9,0.00038522,5.7064,8.0586,169.18,21.524,32.781,329.43,0.23989,21.719,0.028943,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.2107872298235178,0.005238992
293.7,62.425,2655.8,0.00037653,5.6973,8.0479,168.97,21.534,32.861,329.58,0.23894,21.755,0.029016,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.2378544517152488,0.005120807999999999
293.7,63.79,2715.8,0.00036822,5.6883,8.0372,168.76,21.544,32.942,329.73,0.23799,21.792,0.029089,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.26492167360698,0.005007792
293.7,65.155,2775.8,0.00036026,5.6792,8.0265,168.55,21.555,33.022,329.89,0.23704,21.829,0.029162,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.291988895498711,0.0048995359999999995
293.7,66.52,2835.9,0.00035263,5.6701,8.0158,168.35,21.565,33.103,330.05,0.23608,21.866,0.029236,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.319056117390442,0.004795768
293.7,67.885,2896.0,0.0003453,5.661,8.0051,168.15,21.575,33.184,330.22,0.23511,21.903,0.029309,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.3461233392821734,0.00469608
293.7,69.25,2956.2,0.00033827,5.652,7.9945,167.96,21.585,33.264,330.38,0.23415,21.941,0.029384,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.3731905611739044,0.0046004719999999995
293.7,70.615,3016.5,0.00033151,5.6429,7.9839,167.77,21.595,33.345,330.56,0.23318,21.979,0.029458,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.4002577830656355,0.004508536
293.7,71.98,3076.8,0.00032502,5.6338,7.9733,167.58,21.605,33.426,330.73,0.2322,22.017,0.029533,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.4273250049573667,0.004420271999999999
293.7,73.345,3137.1,0.00031876,5.6247,7.9627,167.39,21.615,33.507,330.92,0.23122,22.055,0.029608,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.4543922268490976,0.004335136
293.7,74.71,3197.5,0.00031274,5.6156,7.9521,167.21,21.625,33.588,331.1,0.23024,22.094,0.029684,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.4814594487408288,0.004253264
293.7,76.075,3258.0,0.00030694,5.6065,7.9416,167.03,21.635,33.669,331.29,0.22926,22.133,0.029759,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.50852667063256,0.004174384
293.7,77.44,3318.5,0.00030134,5.5975,7.931,166.85,21.645,33.75,331.48,0.22827,22.172,0.029836,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.5355938925242911,0.004098223999999999
293.7,78.805,3379.1,0.00029594,5.5884,7.9205,166.68,21.654,33.831,331.68,0.22728,22.212,0.029912,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.5626611144160223,0.004024784
293.7,80.17,3439.7,0.00029073,5.5793,7.91,166.5,21.664,33.912,331.88,0.22628,22.252,0.029989,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.5897283363077535,0.003953928
293.7,81.535,3500.3,0.00028569,5.5702,7.8996,166.34,21.674,33.993,332.09,0.22528,22.292,0.030066,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.6167955581994844,0.003885384
293.7,82.9,3561.0,0.00028082,5.5611,7.8891,166.17,21.684,34.073,332.3,0.22428,22.333,0.030143,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.6438627800912156,0.0038191519999999997
293.7,84.265,3621.7,0.00027611,5.5521,7.8787,166.0,21.693,34.154,332.51,0.22328,22.373,0.030221,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.6709300019829467,0.003755096
293.7,85.63,3682.5,0.00027156,5.543,7.8683,165.84,21.703,34.235,332.73,0.22227,22.415,0.030299,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.6979972238746777,0.003693216
293.7,86.995,3743.3,0.00026714,5.5339,7.8579,165.68,21.713,34.316,332.95,0.22126,22.456,0.030378,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.725064445766409,0.0036331040000000003
293.7,88.36,3804.1,0.00026287,5.5248,7.8476,165.52,21.722,34.397,333.18,0.22025,22.498,0.030457,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.75213166765814,0.003575032
293.7,89.725,3865.0,0.00025873,5.5158,7.8373,165.37,21.732,34.477,333.41,0.21923,22.54,0.030536,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.779198889549871,0.0035187279999999996
293.7,91.09,3925.9,0.00025472,5.5067,7.827,165.21,21.741,34.558,333.64,0.21821,22.582,0.030616,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.8062661114416023,0.003464192
293.7,92.455,3986.8,0.00025083,5.4977,7.8167,165.06,21.751,34.638,333.88,0.21719,22.625,0.030695,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.8333333333333333,0.003411288
293.7,93.82,4047.8,0.00024705,5.4886,7.8064,164.91,21.76,34.719,334.12,0.21617,22.668,0.030776,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.8604005552250644,0.00335988
293.7,95.185,4108.7,0.00024338,5.4795,7.7962,164.76,21.769,34.799,334.37,0.21515,22.711,0.030856,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.8874677771167956,0.003309968
293.7,96.55,4169.7,0.00023982,5.4705,7.786,164.61,21.779,34.879,334.62,0.21412,22.755,0.030937,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.9145349990085265,0.0032615519999999996
293.7,97.915,4230.8,0.00023636,5.4614,7.7758,164.47,21.788,34.959,334.88,0.21309,22.799,0.031019,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.941602220900258,0.003214496
293.7,99.28,4291.8,0.000233,5.4524,7.7656,164.32,21.797,35.039,335.14,0.21206,22.843,0.0311,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.9686694427919889,0.0031688
293.7,100.64,4352.9,0.00022973,5.4434,7.7555,164.18,21.807,35.119,335.4,0.21102,22.888,0.031182,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,1.9956375173507832,0.003124328
293.7,102.01,4413.9,0.00022655,5.4343,7.7454,164.04,21.816,35.199,335.67,0.20999,22.933,0.031265,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.0228038865754514,0.00308108
293.7,103.38,4475.0,0.00022346,5.4253,7.7353,163.9,21.825,35.278,335.94,0.20895,22.978,0.031348,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.049970255800119,0.003039056
293.7,104.74,4536.1,0.00022045,5.4163,7.7253,163.76,21.834,35.357,336.22,0.20791,23.024,0.031431,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.0769383303589133,0.00299812
293.7,106.11,4597.3,0.00021752,5.4073,7.7153,163.63,21.843,35.437,336.5,0.20687,23.07,0.031514,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.1041046995835813,0.0029582719999999996
293.7,107.47,4658.4,0.00021467,5.3982,7.7053,163.49,21.852,35.516,336.79,0.20583,23.116,0.031598,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.1310727741423756,0.002919512
293.7,108.83,4719.5,0.00021189,5.3892,7.6953,163.36,21.861,35.595,337.08,0.20479,23.163,0.031683,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.15804084870117,0.002881704
293.7,110.2,4780.6,0.00020918,5.3802,7.6854,163.23,21.87,35.673,337.37,0.20374,23.21,0.031767,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.185207217925838,0.002844848
293.7,111.56,4841.8,0.00020654,5.3712,7.6755,163.1,21.879,35.752,337.67,0.20269,23.257,0.031852,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.2121752924846323,0.002808944
293.7,112.93,4902.9,0.00020396,5.3623,7.6656,162.97,21.888,35.83,337.97,0.20165,23.305,0.031938,supercritical,O2,C7782447,oxygen,154.58,50.43,13.6,0.07352941176470588,1.9,2.2393416617093003,0.002773856
